"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG01167","AMR","PUR",-0.330160188006811,-0.852471609777133
"HG01168","AMR","PUR",-1.37646309186873,-1.48696528182071
"HG01170","AMR","PUR",-0.568616982138249,-0.923994691460142
"HG01171","AMR","PUR",0.44662099921315,-1.62857878835308
"HG01173","AMR","PUR",1.23955171181181,-0.475806872071045
"HG01174","AMR","PUR",0.375182831367718,-0.770675377277582
"HG01176","AMR","PUR",-0.174719112530811,-0.304784194287738
"HG01177","AMR","PUR",1.08964404547705,0.528222529440008
"HG01182","AMR","PUR",-0.932284864242141,-1.30977027935806
"HG01183","AMR","PUR",1.03444061978353,-0.840496216163622
"HG01187","AMR","PUR",1.16725190770379,-0.06653032038205
"HG01188","AMR","PUR",-0.271621945921189,0.177125324495256
"HG01190","AMR","PUR",-0.0375712377065672,-0.697465457709795
"HG01191","AMR","PUR",0.321386429285408,-0.706546653445656
"HG01197","AMR","PUR",0.902392495410138,-0.211781889489433
"HG01198","AMR","PUR",0.281832590567681,-1.02458684244522
"HG01200","AMR","PUR",0.897377961732513,-0.308935086389548
"HG01204","AMR","PUR",1.14783763305764,-0.509941461623909
"HG01205","AMR","PUR",-0.102983632832135,-0.103080400166267
"HG01241","AMR","PUR",-0.375338333757221,0.677883176977501
"HG01242","AMR","PUR",-0.0626136067975437,-0.778660898633946
"HG01247","AMR","PUR",-0.0431766076785341,-0.627095818826995
"HG01248","AMR","PUR",1.02777666811754,-0.0640597575896181
"HG01250","AMR","CLM",0.281487936062647,-1.05650774611641
"HG01251","AMR","CLM",-0.187581164169189,-0.886318127472049
"HG01253","AMR","CLM",-0.909535773203884,-1.1393457358028
"HG01254","AMR","CLM",-0.137076023239338,-0.239015848626896
"HG01256","AMR","CLM",-0.485837219259334,-0.62560731918666
"HG01257","AMR","CLM",-0.713103725472411,-1.19101188567321
"HG01259","AMR","CLM",1.25515016872366,-0.0684540087917457
"HG01260","AMR","CLM",-1.14808782075072,-0.661597045289975
"HG01269","AMR","CLM",0.884176936707317,0.24150630376429
"HG01271","AMR","CLM",1.08237978898635,-0.139850192510591
"HG01272","AMR","CLM",-1.2581916791663,-0.55371066838305
"HG01275","AMR","CLM",1.62033812869123,0.0701497630215506
"HG01277","AMR","CLM",0.241201233095207,-0.355028894398123
"HG01280","AMR","CLM",-0.454043788023066,-1.02260731122883
"HG01281","AMR","CLM",0.693189104561117,-0.237804829967379
"HG01284","AMR","CLM",0.292410832683696,0.248979611790344
"HG01286","AMR","PUR",-0.78610969257453,-1.1053143591616
"HG01302","AMR","PUR",0.990987640264361,-0.690431189681148
"HG01303","AMR","PUR",-0.0449888843890653,-0.290982721639394
"HG01305","AMR","PUR",0.857348802790812,0.503158737307277
"HG01308","AMR","PUR",0.592142842286055,0.777271819197753
"HG01311","AMR","PUR",0.159523796520577,-0.41303647637145
"HG01312","AMR","PUR",-1.09450351374843,-1.28679577844106
"HG01323","AMR","PUR",-0.455489821979348,-0.62717091777392
"HG01325","AMR","PUR",1.86985284068663,-0.871800923347228
"HG01326","AMR","PUR",-1.18158937486358,-1.83062576540586
"HG01334","EUR","GBR",0.748602731628582,-1.16425740442765
"HG01341","AMR","CLM",0.215609689243463,0.339050207749818
"HG01342","AMR","CLM",0.120183946588941,-0.0881453377982999
"HG01344","AMR","CLM",-0.0561295572083496,0.539210083059351
"HG01345","AMR","CLM",-0.0304679462319564,0.198351367878715
"HG01348","AMR","CLM",-0.109977089354593,-0.285395764367115
"HG01350","AMR","CLM",1.1581659059722,1.10761668180888
"HG01351","AMR","CLM",-1.31012278076807,-1.35587718154199
"HG01353","AMR","CLM",0.787419918684453,-1.07765869055295
"HG01354","AMR","CLM",-0.118989236549387,-1.96890988529122
"HG01356","AMR","CLM",0.487909472692473,-0.271699680574289
"HG01357","AMR","CLM",-0.878278260785882,-1.07440440285286
"HG01359","AMR","CLM",0.690878783153752,-0.713471161474951
