"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG01063","AMR","PUR",1.3735530129629,0.898147068394307
"HG01064","AMR","PUR",0.0471403400955341,0.598759753433903
"HG01066","AMR","PUR",-0.190911648983963,-1.11123491748258
"HG01067","AMR","PUR",1.18974710512568,2.02409074914404
"HG01069","AMR","PUR",-0.403919390646649,-0.463127272722894
"HG01070","AMR","PUR",-1.47260558571702,-0.922444219689077
"HG01072","AMR","PUR",0.277897355661155,-0.581856893835894
"HG01073","AMR","PUR",0.572504586771911,0.59147619024285
"HG01075","AMR","PUR",0.78156316984062,0.508227439126666
"HG01077","AMR","PUR",0.873424986690541,-0.699875090530936
"HG01079","AMR","PUR",0.900405418806898,0.872855930335902
"HG01080","AMR","PUR",1.51854198278681,1.54302840341855
"HG01082","AMR","PUR",1.09920167447376,-1.1899255723529
"HG01083","AMR","PUR",-0.207152563701697,0.122574222093519
"HG01085","AMR","PUR",-0.714964994404839,-0.885741833966627
"HG01086","AMR","PUR",1.37133161125379,0.217741466483752
"HG01088","AMR","PUR",-0.13709339325603,-1.32996946902792
"HG01089","AMR","PUR",1.20264220492352,0.259630136213115
"HG01092","AMR","PUR",0.652167891520434,0.176300994137702
"HG01094","AMR","PUR",-1.285390237627,-1.83552900316137
"HG01095","AMR","PUR",1.52802544835485,0.776023241383229
"HG01097","AMR","PUR",-0.622395619973497,-1.492359206671
"HG01098","AMR","PUR",-0.683843430707296,0.130691574702419
"HG01101","AMR","PUR",0.636409651741963,0.799649646303612
"HG01102","AMR","PUR",0.72121783254764,1.63931827554032
"HG01104","AMR","PUR",1.04315104715173,0.788636084889205
"HG01105","AMR","PUR",0.124527393710027,0.80652769757643
"HG01107","AMR","PUR",1.0760223075041,-0.791463870098841
"HG01108","AMR","PUR",-0.168297231090947,0.138872955508935
"HG01110","AMR","PUR",1.6595379144768,0.308970976720588
"HG01111","AMR","PUR",2.32087937046333,2.04149930465147
"HG01112","AMR","CLM",-0.26764050949946,0.500771711226466
"HG01113","AMR","CLM",0.0254035130011803,-0.543425746777806
"HG01119","AMR","CLM",-0.342328971408068,0.669153776742005
"HG01121","AMR","CLM",-0.510135301997182,-1.3502877504048
"HG01122","AMR","CLM",-0.103086749807886,-0.489862602349753
"HG01124","AMR","CLM",0.358158519141265,-0.282574869689348
"HG01125","AMR","CLM",-1.90019853850299,-0.146842204987153
"HG01130","AMR","CLM",-1.07840276884314,1.07137656646649
"HG01131","AMR","CLM",-2.63214436821885,-0.463632384059644
"HG01133","AMR","CLM",-0.691171313876122,-0.428239019266236
"HG01134","AMR","CLM",0.343003623036875,-0.60306445573522
"HG01136","AMR","CLM",0.902796853733252,-0.0184870114991817
"HG01137","AMR","CLM",-1.18035578288917,1.05982104193048
"HG01139","AMR","CLM",-0.582991793113584,1.15831142091944
"HG01140","AMR","CLM",-1.06082901309993,0.0603032427896601
"HG01142","AMR","CLM",-2.31375991140685,0.159504263629715
"HG01148","AMR","CLM",1.3949991381052,1.06452085392039
"HG01149","AMR","CLM",-1.59405197567948,-0.701959564075553
"HG01161","AMR","PUR",0.543566030186039,-0.203912671795739
"HG01162","AMR","PUR",-0.559439450054498,-0.521997643308913
"HG01164","AMR","PUR",-0.218237632477294,0.183763836282081
"HG01167","AMR","PUR",-0.834054065783241,0.571401216016913
"HG01168","AMR","PUR",-1.2604063245776,0.252202865289634
"HG01170","AMR","PUR",1.11533289034166,1.24622142482208
"HG01171","AMR","PUR",-0.271501909013572,0.409679505902296
"HG01173","AMR","PUR",0.110112964842008,-0.751289733216757
"HG01174","AMR","PUR",1.43468269703218,0.305448714427278
"HG01176","AMR","PUR",1.57548665573497,0.515274097986539
"HG01177","AMR","PUR",-0.957097780698113,-0.944199578390231
"HG01182","AMR","PUR",-0.625330064206522,0.0595918183717022
"HG01183","AMR","PUR",0.0224251892282222,0.353754432406623
"HG01187","AMR","PUR",-0.529524573705115,-1.75773474305767
"HG01188","AMR","PUR",1.6268147475717,1.08617227351408
"HG01190","AMR","PUR",-0.243863283798217,-0.474645234049632
"HG01191","AMR","PUR",1.31709649989649,0.0755988677757558
"HG01197","AMR","PUR",-0.63316804702707,-0.591133868246066
"HG01198","AMR","PUR",1.37695367730771,0.258605685051256
"HG01200","AMR","PUR",2.29992689014528,2.42525586418634
"HG01204","AMR","PUR",-0.107381459778837,-0.292214670552678
"HG01205","AMR","PUR",1.08579099008171,1.3465223078123
"HG01241","AMR","PUR",-1.16088039758412,-1.09055380965254
"HG01242","AMR","PUR",-0.128750795726251,0.0310494707232297
"HG01247","AMR","PUR",1.77802912712362,2.87888853005304
"HG01248","AMR","PUR",-0.135244967636348,0.185577968547874
"HG01250","AMR","CLM",1.0249410380795,1.15176845054748
"HG01251","AMR","CLM",0.637621824032615,0.821048581371369
"HG01253","AMR","CLM",-0.954503402899569,-1.20503622699033
"HG01254","AMR","CLM",-0.249830901229117,-0.625993664726004
"HG01256","AMR","CLM",-1.49366831337915,-1.38287810299146
"HG01257","AMR","CLM",-0.604690225610496,0.000394192553421971
"HG01259","AMR","CLM",1.57939741973151,0.82343825599129
"HG01260","AMR","CLM",0.34905351460515,-1.28073889930523
"HG01269","AMR","CLM",-0.342641613130091,0.373461600208475
"HG01271","AMR","CLM",-0.461132825776905,0.409670257384863
"HG01272","AMR","CLM",-0.922400034496023,-0.0228338146929047
"HG01275","AMR","CLM",-0.734107443700649,-0.483552267762466
