"IID","SuperPop","Pop","PRS_COG_Dir","PRS_COG_Pop"
"HG00500","EAS","CHS",-0.692252739149249,0.192937576325
"HG00513","EAS","CHS",-1.39498836567958,-1.99421703219307
"HG00524","EAS","CHS",-0.406715589539127,0.702948104337172
"HG00525","EAS","CHS",-1.021715656837,-0.0828329413014694
"HG00530","EAS","CHS",-0.867702234798065,-0.507522243174024
"HG00531","EAS","CHS",0.536115462543148,0.401724922232301
"HG00533","EAS","CHS",1.49801272758936,1.56413049295116
"HG00534","EAS","CHS",-0.974088455782991,-1.62802628855735
"HG00536","EAS","CHS",0.0340517569439024,-1.64447220949297
"HG00537","EAS","CHS",0.894877689205684,-0.159888284119211
"HG00542","EAS","CHS",-0.888798240481815,-0.927037283186249
"HG00543","EAS","CHS",-1.15902053915249,-0.674180513820805
"HG00551","AMR","PUR",0.113010418545176,-0.667812643826786
"HG00553","AMR","PUR",-1.12772446139523,-0.912566989506397
"HG00554","AMR","PUR",-0.580429362767262,-0.541595933492895
"HG00556","EAS","CHS",-1.76641134088926,-0.392412556310771
"HG00557","EAS","CHS",-0.193815376383154,-0.853168815287028
"HG00559","EAS","CHS",-0.570773792517674,-0.494563069151109
"HG00560","EAS","CHS",-0.992627072033778,-0.590422149956728
"HG00565","EAS","CHS",-0.671353304521068,0.280653074543624
"HG00566","EAS","CHS",-0.836832716231385,-1.1720562218019
"HG00580","EAS","CHS",-0.892031834345938,-0.118047321166823
"HG00581","EAS","CHS",-0.208931690556471,1.27871409284529
"HG00583","EAS","CHS",-0.785694756124904,-1.39551965589486
"HG00584","EAS","CHS",0.56143495461266,-0.674156994448712
"HG00589","EAS","CHS",0.604366898747535,-0.237472812809031
"HG00590","EAS","CHS",-1.27524514146869,-1.02291988336396
"HG00592","EAS","CHS",-1.23862788523715,-1.42623595584754
"HG00593","EAS","CHS",-0.352192675855734,-0.677479105756764
"HG00595","EAS","CHS",-0.82161025368806,0.253693994282705
"HG00596","EAS","CHS",-0.638620292347587,-0.37100404786366
"HG00598","EAS","CHS",-0.913310651111367,-0.156960122293706
"HG00599","EAS","CHS",0.660627107420054,-0.104594240329967
"HG00607","EAS","CHS",0.107647960149232,0.354839053966092
"HG00608","EAS","CHS",-0.0426935145716551,1.01678354972659
"HG00610","EAS","CHS",0.467556785778906,-0.864546311536729
"HG00611","EAS","CHS",-0.772310232951157,-1.69603843280556
"HG00613","EAS","CHS",0.0625329371854093,-0.152656077200796
"HG00614","EAS","CHS",-1.17791494901386,-0.709430172744296
"HG00619","EAS","CHS",0.0328664334788167,-0.116236329515707
"HG00620","EAS","CHS",0.470617593685183,-1.1730734346449
"HG00622","EAS","CHS",-1.24890462002234,-1.99574579137908
"HG00623","EAS","CHS",-0.263668866690435,-1.10968284701284
"HG00625","EAS","CHS",-0.362148999820344,-0.721783722935832
"HG00626","EAS","CHS",0.718296533989952,0.145716557006475
"HG00628","EAS","CHS",-0.238617851368621,0.149003389256388
"HG00629","EAS","CHS",-1.13189176777331,0.0344052487361456
"HG00631","EAS","CHS",-0.643725242660734,-1.10716627419895
"HG00632","EAS","CHS",-0.660199862828039,0.581173615407234
"HG00634","EAS","CHS",-1.58688299583737,-1.59788621322094
"HG00637","AMR","PUR",0.808297967779969,0.798594922809657
"HG00638","AMR","PUR",1.10847572960893,1.72851150039509
"HG00640","AMR","PUR",0.0747793139474073,0.992242848901077
"HG00641","AMR","PUR",-0.0103654387726474,-0.145917777096322
"HG00650","EAS","CHS",-1.41586617749165,-1.90471406169543
"HG00651","EAS","CHS",0.309895987803878,-0.916565282762106
"HG00653","EAS","CHS",-0.311453324588895,-2.640182466554
"HG00654","EAS","CHS",-2.92024412287281,-1.29854928475788
"HG00656","EAS","CHS",-2.14451576627775,-0.21748722637351
"HG00657","EAS","CHS",-1.76395420269463,-1.37026573011064
"HG00662","EAS","CHS",-0.229787879552426,-1.68578398657328
"HG00663","EAS","CHS",-0.410320702698277,-0.0924700040163323
"HG00671","EAS","CHS",-0.777680554189323,-1.33535710208249
"HG00672","EAS","CHS",-1.1133983628653,-2.1429182622473
"HG00674","EAS","CHS",0.325340575639996,-1.26812109711333
"HG00675","EAS","CHS",0.713777955135569,0.0393384370325276
"HG00683","EAS","CHS",0.460840345952197,-0.207838403972601
"HG00684","EAS","CHS",-0.415657606856997,-1.36018767916905
"HG00689","EAS","CHS",0.00850538256205255,-0.527478430394429
"HG00690","EAS","CHS",-0.856507513183365,-1.17118012519146
"HG00692","EAS","CHS",-0.0507018193755683,-0.526561174882825
"HG00693","EAS","CHS",-1.98301298702161,-0.213024425518976
"HG00698","EAS","CHS",-1.86231835890176,-1.4300696134986
"HG00699","EAS","CHS",-0.816090538447661,-0.736301055359869
"HG00701","EAS","CHS",-1.28375666817486,-0.840121443618767
"HG00704","EAS","CHS",-0.132607081099833,-0.567602479184072
"HG00705","EAS","CHS",-0.267218939954025,1.39539781368583
"HG00707","EAS","CHS",-1.53105681605555,-1.61122169719733
"HG00708","EAS","CHS",-1.69487913376741,-1.27459480428176
"HG00717","EAS","CHS",-1.59417578199901,-0.276838361848694
"HG00728","EAS","CHS",-0.422059926136905,-1.0740392386068
"HG00729","EAS","CHS",-0.0581656223555532,0.611165518699469
"HG00731","AMR","PUR",0.392848186970107,0.550460843360367
"HG00732","AMR","PUR",-0.325706691828261,0.145210890506488
"HG00734","AMR","PUR",-1.25230333357314,-0.181802459066309
"HG00736","AMR","PUR",-1.04688068337104,0.150455710483094
"HG00737","AMR","PUR",-0.620610452236283,0.110854967722507
"HG00739","AMR","PUR",-0.0204790195817131,-0.994731915911213
"HG00740","AMR","PUR",-1.37483393535201,-1.70144788838682
"HG00742","AMR","PUR",-0.735329320266812,0.518128174560636
"HG00743","AMR","PUR",-1.0374492041248,-0.137774194509327
"HG00759","EAS","CDX",-1.14852364478507,-0.491064562552363
"HG00766","EAS","CDX",-0.505016843008467,0.486988525910292
"HG00844","EAS","CDX",-0.272152873448827,-0.420976833716997
"HG00851","EAS","CDX",-0.603241433766136,-0.398939182066414
"HG00864","EAS","CDX",-1.87503650619712,-1.00471000952142
"HG00867","EAS","CDX",-1.33062707066492,-0.692613821698227
"HG00879","EAS","CDX",-1.54770638446231,-2.00862264759967
"HG00881","EAS","CDX",-1.07890800545503,-0.549351446440366
"HG00956","EAS","CDX",-0.152627843109616,-0.252601648907471
"HG00978","EAS","CDX",-1.46968733250666,-0.341087406562121
"HG00982","EAS","CDX",-0.81135710742954,-0.180238420822164
"HG01028","EAS","CDX",-0.193345571560342,-0.952020736191406
"HG01029","EAS","CDX",-1.05334197396762,-0.3974339422525
"HG01031","EAS","CDX",0.442840530964727,-0.232733659332412
"HG01046","EAS","CDX",-0.182005387364521,-1.38786998012181
"HG01047","AMR","PUR",0.340515861129984,1.2114198774302
"HG01048","AMR","PUR",0.0472298805093012,-1.30227710523452
"HG01049","AMR","PUR",1.93406236873871,1.77736123623101
"HG01051","AMR","PUR",0.551621970261771,0.582189652281626
"HG01052","AMR","PUR",0.401408856440171,1.08426374457651
"HG01054","AMR","PUR",-0.239174147455883,-0.179015413473359
"HG01055","AMR","PUR",-1.81077742813136,-1.55400494473953
"HG01058","AMR","PUR",-0.0963711727160977,0.473629522561806
"HG01060","AMR","PUR",-0.192498350310837,0.421892783801538
"HG01061","AMR","PUR",-0.111029476329937,-0.312064501400093
"HG01063","AMR","PUR",-0.752869355555305,0.608571919941979
"HG01064","AMR","PUR",0.447742619948527,-0.144853525509141
"HG01066","AMR","PUR",-0.177920640829781,-0.911343982157592
"HG01067","AMR","PUR",0.959378549669799,2.08406560800202
"HG01069","AMR","PUR",-0.0676659014712412,-1.12779864336702
"HG01070","AMR","PUR",-1.15759539899961,-0.144494855084732
"HG01072","AMR","PUR",-0.185561357759779,-0.232133915344055
"HG01073","AMR","PUR",0.0778576166776302,0.978427569733998
"HG01075","AMR","PUR",0.220591791547966,0.988380380019202
"HG01077","AMR","PUR",-0.274252252322312,0.236448414695949
"HG01079","AMR","PUR",0.735431043190804,-0.018960206541521
"HG01080","AMR","PUR",0.881526583111383,1.14091603210409
"HG01082","AMR","PUR",1.11640540599061,-0.291973077790156
"HG01083","AMR","PUR",0.0901963818357459,0.401918957052064
"HG01085","AMR","PUR",-0.594462570424389,-0.861112483211238
"HG01086","AMR","PUR",1.02153824886208,-0.0862256107257989
"HG01088","AMR","PUR",-0.100357633723053,-1.62488645238302
"HG01089","AMR","PUR",0.701674092388859,0.10048880447278
"HG01092","AMR","PUR",0.109890835893283,-0.38348107475868
"HG01094","AMR","PUR",-1.95924754640322,-1.0091610506899
"HG01095","AMR","PUR",0.585766500213983,0.539078055251946
"HG01097","AMR","PUR",-0.60943538772714,-1.42859965274283
"HG01098","AMR","PUR",-1.03010727519927,0.599920318917788
"HG01101","AMR","PUR",0.0251274310210339,0.743193865877393
"HG01102","AMR","PUR",0.386136857990843,1.71479853049661
"HG01104","AMR","PUR",0.580561279005389,0.541959178333265
"HG01105","AMR","PUR",0.203753514927858,0.387172310750126
"HG01107","AMR","PUR",0.805650155661444,0.076081576083887
"HG01108","AMR","PUR",-0.331928165737044,0.611447751164578
"HG01110","AMR","PUR",0.0541747359025818,0.105727744606363
"HG01111","AMR","PUR",1.96714527739111,2.16344936865691
"HG01112","AMR","CLM",-0.793722718034374,0.721099179749485
"HG01113","AMR","CLM",-1.2049395377336,-0.0559738183719431
"HG01119","AMR","CLM",-0.0938589946259158,0.709146634852125
"HG01121","AMR","CLM",-0.613258694757972,-0.38266377657847
"HG01122","AMR","CLM",-0.00658341166348459,-0.12757854670727
"HG01124","AMR","CLM",0.385070853156488,-0.489718078500073
"HG01125","AMR","CLM",-1.10520134984804,0.0783394358047578
"HG01130","AMR","CLM",-0.932106775444951,1.15775390337562
"HG01131","AMR","CLM",-2.06185763741065,-0.947587334551988
"HG01133","AMR","CLM",-1.37286232766465,-0.386961941828357
"HG01134","AMR","CLM",0.660937099974687,0.154830313692282
"HG01136","AMR","CLM",-0.200353329691405,-0.0723903400924416
"HG01137","AMR","CLM",-2.55377670397405,1.05221077990938
"HG01139","AMR","CLM",0.160317208778602,0.818554049951574
"HG01140","AMR","CLM",-1.58884870639306,0.207313792516483
